station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
OOA,2026-01-02 09:55,27.00,23.00,84.65,360.00,7.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.68,KOOA 020955Z AUTO 36007KT 10SM CLR M03/M05 A2992 RMK AO2 T10281050,M
OOA,2026-01-02 10:15,26.60,22.60,84.62,30.00,5.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.98,KOOA 021015Z AUTO 03005KT 10SM CLR M03/M05 A2992 RMK AO2 T10301052,M
OOA,2026-01-02 10:35,26.60,23.00,86.06,350.00,6.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.03,KOOA 021035Z AUTO 35006KT 10SM CLR M03/M05 A2992 RMK AO2 T10301051,M
OOA,2026-01-02 10:55,26.20,22.00,83.88,20.00,8.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.97,KOOA 021055Z AUTO 02008KT 10SM CLR M03/M05 A2992 RMK AO2 T10321055,M
OOA,2026-01-02 11:15,26.20,22.00,83.88,350.00,7.00,0.00,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.71,KOOA 021115Z AUTO 35007KT 10SM CLR M03/M06 A2993 RMK AO2 T10321056,M
OOA,2026-01-02 11:35,26.00,21.40,82.46,10.00,5.00,0.00,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.27,KOOA 021135Z AUTO 01005KT 10SM CLR M03/M06 A2993 RMK AO2 T10331059,M
OOA,2026-01-02 11:55,26.00,21.20,81.76,10.00,5.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.27,KOOA 021155Z AUTO 01005KT 10SM CLR M03/M06 A2994 RMK AO2 T10341060 11021 21035,M
OOA,2026-01-02 12:15,25.70,21.70,84.56,10.00,7.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.10,KOOA 021215Z AUTO 01007KT 10SM CLR M03/M06 A2994 RMK AO2 T10351057,M
OOA,2026-01-02 12:35,25.70,22.00,85.64,50.00,6.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.94,KOOA 021235Z AUTO 05006KT 10SM CLR M03/M06 A2995 RMK AO2 T10351056,M
OOA,2026-01-02 12:55,25.50,22.00,86.35,360.00,5.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.68,KOOA 021255Z AUTO 36005KT 10SM CLR M04/M05 A2996 RMK AO2 T10361055,M
OOA,2026-01-02 13:15,25.70,22.50,87.47,40.00,4.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.06,KOOA 021315Z AUTO 04004KT 10SM CLR M03/M05 A2995 RMK AO2 T10351053,M
OOA,2026-01-02 13:35,25.70,22.60,87.84,50.00,6.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.94,KOOA 021335Z AUTO 05006KT 10SM CLR M03/M05 A2995 RMK AO2 T10351052,M
OOA,2026-01-02 13:55,25.50,22.50,88.20,40.00,6.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.70,KOOA 021355Z AUTO 04006KT 10SM CLR M04/M05 A2996 RMK AO2 T10361053,M
OOA,2026-01-02 14:15,25.50,22.50,88.20,30.00,6.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.70,KOOA 021415Z AUTO 03006KT 10SM CLR M04/M05 A2997 RMK AO2 T10361053,M
OOA,2026-01-02 14:35,25.30,22.00,87.08,40.00,6.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.46,KOOA 021435Z AUTO 04006KT 10SM CLR M04/M05 A2998 RMK AO2 T10371055,M
OOA,2026-01-02 14:55,25.30,22.30,88.19,30.00,7.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.61,KOOA 021455Z AUTO 03007KT 10SM CLR M04/M05 A2999 RMK AO2 T10371054,M
OOA,2026-01-02 15:15,25.00,22.00,88.17,20.00,5.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.08,KOOA 021515Z AUTO 02005KT 10SM CLR M04/M05 A2999 RMK AO2 T10381055,M
OOA,2026-01-02 15:35,25.50,22.00,86.35,10.00,6.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.70,KOOA 021535Z AUTO 01006KT 10SM CLR M04/M05 A2999 RMK AO2 T10361055,M
OOA,2026-01-02 15:55,25.70,22.00,85.64,10.00,8.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.35,KOOA 021555Z AUTO 01008KT 10SM CLR M03/M06 A3000 RMK AO2 T10351056,M
OOA,2026-01-02 16:15,25.70,22.00,85.64,30.00,6.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.94,KOOA 021615Z AUTO 03006KT 10SM CLR M03/M05 A3000 RMK AO2 T10351055,M
OOA,2026-01-02 16:35,25.70,22.00,85.64,30.00,8.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.35,KOOA 021635Z AUTO 03008KT 10SM CLR M03/M06 A3001 RMK AO2 T10351056,M
OOA,2026-01-02 16:55,26.20,21.40,81.78,30.00,9.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.30,KOOA 021655Z AUTO 03009KT 10SM CLR M03/M06 A3001 RMK AO2 T10321059,M
OOA,2026-01-02 17:15,26.40,21.20,80.42,40.00,6.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.79,KOOA 021715Z AUTO 04006KT 10SM CLR M03/M06 A3001 RMK AO2 T10311060,M
OOA,2026-01-02 17:35,26.60,21.40,80.43,40.00,8.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.46,KOOA 021735Z AUTO 04008KT 10SM CLR M03/M06 A3000 RMK AO2 T10301059,M
OOA,2026-01-02 17:55,26.60,21.70,81.46,40.00,7.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.20,KOOA 021755Z AUTO 04007KT 10SM CLR M03/M06 A3000 RMK AO2 T10301057 11029 21038,M
OOA,2026-01-02 18:15,26.60,21.60,81.12,50.00,5.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.98,KOOA 021815Z AUTO 05005KT 10SM CLR M03/M06 A2999 RMK AO2 T10301058,M
OOA,2026-01-02 18:35,27.00,22.30,82.19,40.00,8.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.95,KOOA 021835Z AUTO 04008KT 10SM CLR M03/M05 A2998 RMK AO2 T10271054,M
OOA,2026-01-02 18:55,27.00,22.50,82.88,40.00,9.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.30,KOOA 021855Z AUTO 04009KT 10SM CLR M03/M05 A2997 RMK AO2 T10271053,M
OOA,2026-01-02 19:15,27.50,23.00,82.92,30.00,9.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.92,KOOA 021915Z AUTO 03009KT 10SM CLR M02/M05 A2997 RMK AO2 T10251051,M
OOA,2026-01-02 19:35,27.30,22.00,80.15,60.00,9.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.67,KOOA 021935Z AUTO 06009KT 10SM CLR M03/M05 A2997 RMK AO2 T10261055,M
OOA,2026-01-02 19:55,27.30,22.00,80.15,30.00,8.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.32,KOOA 021955Z AUTO 03008KT 10SM CLR M03/M05 A2997 RMK AO2 T10261055,M
OOA,2026-01-02 20:15,27.50,22.00,79.49,40.00,7.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.29,KOOA 022015Z AUTO 04007KT 10SM CLR M02/M05 A2997 RMK AO2 T10251055,M
OOA,2026-01-02 20:35,27.50,22.00,79.49,20.00,6.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.11,KOOA 022035Z AUTO 02006KT 10SM CLR M02/M06 A2997 RMK AO2 T10251056,M
OOA,2026-01-02 20:55,27.50,21.40,77.50,60.00,4.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.17,KOOA 022055Z AUTO 06004KT 10SM CLR M02/M06 A2997 RMK AO2 T10251059,M
OOA,2026-01-02 21:15,28.00,21.20,75.28,70.00,3.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.12,KOOA 022115Z AUTO 07003KT 10SM CLR M02/M06 A2998 RMK AO2 T10231060,M
OOA,2026-01-02 21:35,27.70,21.40,76.87,50.00,3.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,23.77,KOOA 022135Z AUTO 05003KT 10SM CLR M02/M06 A2997 RMK AO2 T10241059,M
OOA,2026-01-02 21:55,28.00,21.70,76.89,90.00,4.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.75,KOOA 022155Z AUTO 09004KT 10SM CLR M02/M06 A2997 RMK AO2 T10221057,M
OOA,2026-01-02 22:15,28.00,21.40,75.92,70.00,3.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.12,KOOA 022215Z AUTO 07003KT 10SM CLR M02/M06 A2997 RMK AO2 T10221059,M
OOA,2026-01-02 22:35,28.00,21.70,76.89,70.00,3.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.12,KOOA 022235Z AUTO 07003KT 10SM CLR M02/M06 A2998 RMK AO2 T10221057,M
OOA,2026-01-02 22:55,28.00,22.00,77.88,50.00,3.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.12,KOOA 022255Z AUTO 05003KT 10SM CLR M02/M06 A2999 RMK AO2 T10221056,M
OOA,2026-01-02 23:15,27.70,22.00,78.84,30.00,5.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.29,KOOA 022315Z AUTO 03005KT 10SM CLR M02/M06 A2999 RMK AO2 T10241056,M
OOA,2026-01-02 23:35,27.50,22.00,79.49,40.00,6.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.11,KOOA 022335Z AUTO 04006KT 10SM CLR M02/M06 A2999 RMK AO2 T10251056,M
OOA,2026-01-02 23:55,27.30,22.00,80.15,40.00,5.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.81,KOOA 022355Z AUTO 04005KT 10SM CLR M03/M06 A3000 RMK AO2 T10261056 11021 21030,M
OOA,2026-01-03 00:15,27.00,22.00,81.15,40.00,4.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.58,KOOA 030015Z AUTO 04004KT 10SM CLR M03/M06 A3000 RMK AO2 T10271056,M
OOA,2026-01-03 00:35,27.00,22.00,81.15,30.00,3.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.97,KOOA 030035Z AUTO 03003KT 10SM CLR M03/M06 A3000 RMK AO2 T10281056,M
OOA,2026-01-03 00:55,27.00,22.00,81.15,20.00,3.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.97,KOOA 030055Z AUTO 02003KT 10SM CLR M03/M05 A3001 RMK AO2 T10281055,M
OOA,2026-01-03 01:15,27.00,22.00,81.15,20.00,4.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.58,KOOA 030115Z AUTO 02004KT 10SM CLR M03/M06 A3001 RMK AO2 T10281056,M
OOA,2026-01-03 01:35,27.30,21.60,78.81,20.00,5.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.81,KOOA 030135Z AUTO 02005KT 10SM CLR M03/M06 A3001 RMK AO2 T10261058,M
OOA,2026-01-03 01:55,27.50,22.00,79.49,30.00,4.00,0.00,30.01,M,10.00,M,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,22.17,KOOA 030155Z AUTO 03004KT 10SM SCT120 M02/M06 A3001 RMK AO2 T10251056,M
OOA,2026-01-03 02:15,27.50,22.00,79.49,40.00,4.00,0.00,30.02,M,10.00,M,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,22.17,KOOA 030215Z AUTO 04004KT 10SM SCT120 M02/M05 A3002 RMK AO2 T10251055,M
OOA,2026-01-03 02:35,27.70,22.00,78.84,50.00,5.00,0.00,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.29,KOOA 030235Z AUTO 05005KT 10SM CLR M02/M06 A3002 RMK AO2 T10241056,M
OOA,2026-01-03 02:55,27.70,21.40,76.87,40.00,7.00,0.00,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.54,KOOA 030255Z AUTO 04007KT 10SM CLR M02/M06 A3002 RMK AO2 T10241059,M
OOA,2026-01-03 03:15,27.50,21.40,77.50,50.00,6.00,0.00,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.11,KOOA 030315Z AUTO 05006KT 10SM CLR M02/M06 A3003 RMK AO2 T10251059,M
OOA,2026-01-03 03:35,27.50,21.20,76.85,40.00,5.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.05,KOOA 030335Z AUTO 04005KT 10SM CLR M02/M06 A3004 RMK AO2 T10251060,M
OOA,2026-01-03 03:55,27.50,21.00,76.20,50.00,6.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.11,KOOA 030355Z AUTO 05006KT 10SM CLR M02/M06 A3004 RMK AO2 T10251062,M
OOA,2026-01-03 04:15,27.50,20.70,75.23,60.00,6.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.11,KOOA 030415Z AUTO 06006KT 10SM CLR M02/M06 A3004 RMK AO2 T10251063,M
OOA,2026-01-03 04:35,27.30,21.20,77.48,40.00,7.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.05,KOOA 030435Z AUTO 04007KT 10SM CLR M03/M06 A3004 RMK AO2 T10261060,M
OOA,2026-01-03 04:55,27.00,21.00,77.78,50.00,5.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.46,KOOA 030455Z AUTO 05005KT 10SM CLR M03/M06 A3005 RMK AO2 T10271062,M
OOA,2026-01-03 05:15,27.00,20.00,74.54,60.00,7.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.68,KOOA 030515Z AUTO 06007KT 10SM CLR M03/M07 A3005 RMK AO2 T10281067,M
OOA,2026-01-03 05:35,26.60,20.00,75.79,50.00,6.00,0.00,30.05,M,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.03,KOOA 030535Z AUTO 05006KT 7SM CLR M03/M07 A3005 RMK AO2 T10301066,M
OOA,2026-01-03 05:55,26.40,21.00,79.74,50.00,4.00,0.00,30.05,M,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.88,KOOA 030555Z AUTO 05004KT 7SM CLR M03/M06 A3005 RMK AO2 T10311061 11023 21031 410211038,M
OOA,2026-01-03 06:15,26.20,20.50,78.71,40.00,4.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.65,KOOA 030615Z AUTO 04004KT 10SM CLR M03/M06 A3005 RMK AO2 T10321064,M
OOA,2026-01-03 06:35,26.40,21.00,79.74,50.00,4.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.88,KOOA 030635Z AUTO 05004KT 10SM CLR M03/M06 A3005 RMK AO2 T10311061,M
OOA,2026-01-03 06:55,26.20,21.00,80.40,50.00,5.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.51,KOOA 030655Z AUTO 05005KT 10SM CLR M03/M06 A3005 RMK AO2 T10321061,M
OOA,2026-01-03 07:15,26.00,21.20,81.76,60.00,3.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.83,KOOA 030715Z AUTO 06003KT 10SM CLR M03/M06 A3005 RMK AO2 T10331060,M
OOA,2026-01-03 07:35,26.00,21.00,81.07,0.00,0.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.00,KOOA 030735Z AUTO 00000KT 10SM CLR M03/M06 A3005 RMK AO2 T10331062,M
OOA,2026-01-03 07:55,26.00,21.40,82.46,30.00,4.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.41,KOOA 030755Z AUTO 03004KT 10SM CLR M03/M06 A3005 RMK AO2 T10331059,M
OOA,2026-01-03 08:15,25.70,21.20,82.79,30.00,5.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.91,KOOA 030815Z AUTO 03005KT 10SM CLR M03/M06 A3005 RMK AO2 T10351060,M
OOA,2026-01-03 08:35,25.50,21.00,82.77,30.00,5.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.68,KOOA 030835Z AUTO 03005KT 10SM CLR M04/M06 A3005 RMK AO2 T10361061,M
OOA,2026-01-03 08:55,25.00,21.00,84.51,50.00,3.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.69,KOOA 030855Z AUTO 05003KT 10SM CLR M04/M06 A3005 RMK AO2 T10381061,M
OOA,2026-01-03 09:15,25.30,21.20,84.18,30.00,4.00,0.00,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.60,KOOA 030915Z AUTO 03004KT 10SM CLR M04/M06 A3006 RMK AO2 T10371060,M
OOA,2026-01-03 09:35,25.30,20.50,81.71,30.00,5.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.44,KOOA 030935Z AUTO 03005KT 10SM CLR M04/M06 A3005 RMK AO2 T10371064,M
OOA,2026-01-03 09:55,24.80,20.00,81.67,20.00,5.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.84,KOOA 030955Z AUTO 02005KT 10SM CLR M04/M07 A3005 RMK AO2 T10401066,M
OOA,2026-01-03 10:15,24.80,20.00,81.67,0.00,0.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.80,KOOA 031015Z AUTO 00000KT 10SM CLR M04/M07 A3005 RMK AO2 T10401066,M
OOA,2026-01-03 10:35,24.40,20.00,83.05,10.00,3.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.00,KOOA 031035Z AUTO 01003KT 10SM CLR M04/M07 A3005 RMK AO2 T10421067,M
OOA,2026-01-03 10:55,24.00,20.50,86.27,360.00,3.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.54,KOOA 031055Z AUTO 36003KT 10SM CLR M04/M06 A3005 RMK AO2 T10441064,M
OOA,2026-01-03 11:15,24.00,20.00,84.45,0.00,0.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.00,KOOA 031115Z AUTO 00000KT 10SM CLR M04/M07 A3005 RMK AO2 T10451066,M
OOA,2026-01-03 11:35,23.70,20.00,85.52,360.00,4.00,0.00,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.73,KOOA 031135Z AUTO 36004KT 10SM CLR M05/M07 A3006 RMK AO2 T10461066,M
OOA,2026-01-03 11:55,23.00,19.40,85.84,30.00,3.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.40,KOOA 031155Z AUTO 03003KT 10SM CLR M05/M07 A3005 RMK AO2 T10491070 11031 21049,M
OOA,2026-01-03 12:15,22.60,19.20,86.55,40.00,3.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.94,KOOA 031215Z AUTO 04003KT 10SM CLR M05/M07 A3004 RMK AO2 T10521071,M
OOA,2026-01-03 12:35,22.00,19.00,88.01,40.00,3.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.26,KOOA 031235Z AUTO 04003KT 10SM CLR M05/M07 A3005 RMK AO2 T10551072,M
OOA,2026-01-03 12:55,21.70,18.50,87.25,30.00,3.00,0.00,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.91,KOOA 031255Z AUTO 03003KT 10SM CLR M06/M07 A3006 RMK AO2 T10571075,M
OOA,2026-01-03 13:15,21.60,18.30,86.87,10.00,3.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.80,KOOA 031315Z AUTO 01003KT 10SM CLR M06/M08 A3008 RMK AO2 T10581076,M
OOA,2026-01-03 13:35,21.60,18.00,85.75,0.00,0.00,0.00,30.09,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.60,KOOA 031335Z AUTO 00000KT 10SM CLR M06/M08 A3009 RMK AO2 T10581077,M
OOA,2026-01-03 13:55,21.40,18.00,86.48,0.00,0.00,0.00,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.40,KOOA 031355Z AUTO 00000KT 10SM CLR M06/M08 A3007 RMK AO2 T10591078,M
OOA,2026-01-03 14:15,21.20,18.70,89.88,0.00,0.00,0.00,30.09,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.20,KOOA 031415Z AUTO 00000KT 10SM CLR M06/M07 A3009 RMK AO2 T10601074,M
OOA,2026-01-03 14:35,23.00,19.40,85.84,0.00,0.00,0.00,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,23.00,KOOA 031435Z AUTO 00000KT 10SM CLR M05/M07 A3010 RMK AO2 T10491070,M
OOA,2026-01-03 14:55,24.60,19.40,80.27,0.00,0.00,0.00,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.60,KOOA 031455Z AUTO 00000KT 10SM CLR M04/M07 A3011 RMK AO2 T10411070,M
OOA,2026-01-03 15:15,25.30,19.40,77.96,0.00,0.00,0.00,30.12,M,10.00,M,SCT,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,25.30,KOOA 031515Z AUTO 00000KT 10SM SCT070 M04/M07 A3012 RMK AO2 T10371070,M
OOA,2026-01-03 15:35,25.70,20.00,78.67,0.00,0.00,0.00,30.14,M,10.00,M,BKN,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,25.70,KOOA 031535Z AUTO 00000KT 10SM BKN070 M03/M07 A3014 RMK AO2 T10351067,M
OOA,2026-01-03 15:55,26.20,20.70,79.38,330.00,5.00,0.00,30.15,M,10.00,M,BKN,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,19.51,KOOA 031555Z AUTO 33005KT 10SM BKN070 M03/M06 A3015 RMK AO2 T10321063,M
OOA,2026-01-03 16:15,26.40,20.50,78.06,330.00,4.00,0.00,30.15,M,10.00,M,SCT,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,20.88,KOOA 031615Z AUTO 33004KT 10SM SCT070 M03/M06 A3015 RMK AO2 T10311064,M
OOA,2026-01-03 16:35,26.60,20.70,78.08,0.00,0.00,0.00,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.60,KOOA 031635Z AUTO 00000KT 10SM CLR M03/M06 A3014 RMK AO2 T10301063,M
OOA,2026-01-03 16:55,27.30,21.00,76.83,250.00,3.00,0.00,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,23.32,KOOA 031655Z AUTO 25003KT 10SM CLR M03/M06 A3012 RMK AO2 T10261062,M
OOA,2026-01-03 17:15,27.50,21.60,78.16,230.00,4.00,0.00,30.10,M,10.00,M,SCT,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,22.17,KOOA 031715Z AUTO 23004KT 10SM SCT100 M02/M06 A3010 RMK AO2 T10251058,M
OOA,2026-01-03 17:35,28.80,21.40,73.47,250.00,4.00,0.00,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,23.68,KOOA 031735Z AUTO 25004KT 10SM CLR M02/M06 A3010 RMK AO2 T10181059,M
OOA,2026-01-03 17:55,30.00,22.30,72.67,270.00,5.00,0.00,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.02,KOOA 031755Z AUTO 27005KT 10SM CLR M01/M05 A3010 RMK AO2 T10111054 11010 21065,M
OOA,2026-01-03 18:15,30.20,22.60,73.00,240.00,4.00,0.00,30.08,M,10.00,M,SCT,M,M,M,4700.00,M,M,M,M,M,M,M,M,M,M,25.32,KOOA 031815Z AUTO 24004KT 10SM SCT047 M01/M05 A3008 RMK AO2 T10101052,M
OOA,2026-01-03 18:35,31.00,23.00,71.87,250.00,5.00,0.00,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,25.21,KOOA 031835Z AUTO 25005KT 10SM CLR 00/M05 A3007 RMK AO2 T10051049,M
OOA,2026-01-03 18:55,31.30,22.60,69.81,270.00,6.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.69,KOOA 031855Z AUTO 27006KT 10SM CLR 00/M05 A3008 RMK AO2 T10041052,M
OOA,2026-01-03 19:15,32.00,23.40,70.19,290.00,7.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.78,KOOA 031915Z AUTO 29007KT 10SM CLR 00/M05 A3008 RMK AO2 T10011048,M
